Price,scaled_open,scaled_close
2020-06-09,-1.0007227300915709,-1.0007864823722177
2020-06-10,-0.9997048470323397,-0.9969547984862516
2020-06-11,-0.9957917851970646,-1.0251956365868682
2020-06-12,-1.0240937436946125,-1.0170031363066616
2020-06-13,-1.0158489563153228,-1.0172898335782554
2020-06-14,-1.0160128599878862,-1.0218474651345566
2020-06-15,-1.0207274802071247,-1.018555576883458
2020-06-16,-1.0172125060824064,-1.0140580511586574
2020-06-17,-1.0131161216618576,-1.0170334658601303
2020-06-18,-1.0158060938447813,-1.0205571262213173
2020-06-19,-1.0194777775889088,-1.0269345812835013
2020-06-20,-1.0256253223955087,-1.0246517668328783
2020-06-21,-1.0235664145675991,-1.0261305211810983
2020-06-22,-1.0251124819909319,-1.0083567992752989
2020-06-23,-1.0074343792199798,-1.009338460792789
2020-06-24,-1.0080487916058045,-1.0256164780029076
2020-06-25,-1.0244318641928625,-1.0281297568216783
2020-06-26,-1.0271689750317687,-1.0333778761226178
2020-06-27,-1.0319687164953222,-1.0394311117790662
2020-06-28,-1.0381177705438425,-1.0343737719081538
2020-06-29,-1.0334005846133392,-1.0319390079035862
2020-06-30,-1.0310539649673232,-1.0346616260283872
2020-07-01,-1.033093755730907,-1.0300090825858583
2020-07-02,-1.0287069931648591,-1.0354127225821956
2020-07-03,-1.0341829253168484,-1.0372723819194998
2020-07-04,-1.0362749358508805,-1.0349451545406632
2020-07-05,-1.0341186316110365,-1.0379605559668583
2020-07-06,-1.0368613769531125,-1.022430164764629
2020-07-07,-1.0226270623962965,-1.0287754292559674
2020-07-08,-1.0275797906825217,-1.019707697533129
2020-07-09,-1.0185659439286228,-1.027452245900912
2020-07-10,-1.026532125249393,-1.0274089898213383
2020-07-11,-1.02631811474507,-1.0293899170747498
2020-07-12,-1.028196215390907,-1.0275278434446324
2020-07-13,-1.026333911477171,-1.0292216207465477
2020-07-14,-1.028317357209057,-1.0292422428309955
2020-07-15,-1.0281527995316613,-1.0318369034366852
2020-07-16,-1.0307242962238279,-1.034958584044438
2020-07-17,-1.0338238766639678,-1.0339714903681176
2020-07-18,-1.032825965906151,-1.0335776085551613
2020-07-19,-1.0324745137709368,-1.032198443785495
2020-07-20,-1.0309694977278407,-1.033310225626075
2020-07-21,-1.032242241439376,-1.0224603937225638
2020-07-22,-1.0212918360692538,-1.0147101617071157
2020-07-23,-1.013458317113293,-1.0118408752938994
2020-07-24,-1.0104512028948138,-1.014116346270548
2020-07-25,-1.0128224231841336,-1.0068942911058025
2020-07-26,-1.0055716728417317,-0.9951484044841437
2020-07-27,-0.9939815501295848,-0.9392292082106704
2020-07-28,-0.9366836836994554,-0.9432491566383162
2020-07-29,-0.9420676024023599,-0.9335845413151265
2020-07-30,-0.9324403997319807,-0.9330310646876498
2020-07-31,-0.931905775935685,-0.9220989959351814
2020-08-01,-0.9209659855670702,-0.8996363653013509
2020-08-02,-0.898495234769591,-0.9359977275776741
2020-08-03,-0.9353285856871265,-0.9260709602931605
2020-08-04,-0.924900076173104,-0.9281546458844432
2020-08-05,-0.9270832952271967,-0.9002837981574832
2020-08-06,-0.8989533903085827,-0.8985969619474066
2020-08-07,-0.8974582346460338,-0.9077803282364544
2020-08-08,-0.9064394817744504,-0.8999220566176057
2020-08-09,-0.8995996980069935,-0.9039552333579584
2020-08-10,-0.9034668788878862,-0.8935320774114521
2020-08-11,-0.8921648704583578,-0.9176150506074564
2020-08-12,-0.916740359730065,-0.9086321209196894
2020-08-13,-0.9072713759210154,-0.8983721812269237
2020-08-14,-0.8977794516347746,-0.8991584862175945
2020-08-15,-0.8979835514504866,-0.8941714123271061
2020-08-16,-0.8929356403071435,-0.8927753475077457
2020-08-17,-0.8914431006639234,-0.8741512412561859
2020-08-18,-0.8730913729158001,-0.8877057349816985
2020-08-19,-0.8865374607256169,-0.8997038146068259
2020-08-20,-0.8983543218822828,-0.8935186479076775
2020-08-21,-0.8923514127597283,-0.908243017394593
2020-08-22,-0.9074221994969347,-0.9036417776743493
2020-08-23,-0.9025684774806925,-0.9045162043527101
2020-08-24,-0.9033930769579751,-0.8988636407077556
2020-08-25,-0.8977315583578316,-0.9199013859017655
2020-08-26,-0.918682603157522,-0.9136060167952379
2020-08-27,-0.9125670039715721,-0.9221025670766346
2020-08-28,-0.9208255757604021,-0.9108177097868051
2020-08-29,-0.9097106630209484,-0.912653075302674
2020-08-30,-0.9113767151769588,-0.9021130776435516
2020-08-31,-0.9008370248414614,-0.9036935340765371
2020-09-01,-0.9025880473175946,-0.8887747134226073
2020-09-02,-0.887880032030006,-0.9174343307308185
2020-09-03,-0.9166066912039751,-0.9776300443411304
2020-09-04,-0.9772314299074678,-0.9639031298705262
2020-09-05,-0.9626955688149411,-0.9815304852745119
2020-09-06,-0.980484550558984,-0.9758245556988275
2020-09-07,-0.9746230574043777,-0.971229703794986
2020-09-08,-0.970073799791559,-0.983490287465806
2020-09-09,-0.9821879312984942,-0.9777819435973082
2020-09-10,-0.9766150555071464,-0.9715606128037254
2020-09-11,-0.9700881375898035,-0.9696149442849433
2020-09-12,-0.9679846065091119,-0.9674900648225316
2020-09-13,-0.9657932375486485,-0.9735890211491341
2020-09-14,-0.9721638986191585,-0.9551975420697008
2020-09-15,-0.9541839474641117,-0.9492171375797906
2020-09-16,-0.948001740401405,-0.9400516269980087
2020-09-17,-0.9389612806816418,-0.9413863788394615
2020-09-18,-0.940065341454532,-0.9416132217683891
2020-09-19,-0.9409960909468879,-0.9338998077183457
2020-09-20,-0.9326445498557567,-0.9419384471294636
2020-09-21,-0.9409356709620049,-0.9664553894586801
2020-09-22,-0.9654210584910599,-0.9625307050016305
2020-09-23,-0.9615126753057381,-0.9775842230754423
2020-09-24,-0.9762824688959382,-0.9511168842373509
2020-09-25,-0.9498899026600451,-0.9545857200325665
2020-09-26,-0.9532659259119519,-0.9515980829737257
2020-09-27,-0.9506222874559868,-0.9503338486015315
2020-09-28,-0.9490912118357306,-0.9537134561581845
2020-09-29,-0.9525408357852925,-0.9467608964287371
2020-09-30,-0.945626394850836,-0.9498588867882579
2020-10-01,-0.9481308812017334,-0.9583592094021757
2020-10-02,-0.9571684230537837,-0.9605985162843901
2020-10-03,-0.9594722305373222,-0.9619708908555187
2020-10-04,-0.9607426097698486,-0.9557772238337564
2020-10-05,-0.9542470840844516,-0.9494031387219579
2020-10-06,-0.9480766994167884,-0.9591341470975167
2020-10-07,-0.9580166673211538,-0.9558088611291656
2020-10-08,-0.9546158421936872,-0.9431017338833967
2020-10-09,-0.9412969331697022,-0.9354392211735029
2020-10-10,-0.9345365858353261,-0.9234950607545418
2020-10-11,-0.9223305414954341,-0.9189718831685987
2020-10-12,-0.9173565328981302,-0.910155187600589
2020-10-13,-0.9093157950264885,-0.9168232128624214
2020-10-14,-0.915480746423238,-0.916637412911322
2020-10-15,-0.9156067178155334,-0.9132461865705044
2020-10-16,-0.9116799218787819,-0.9221682056624995
2020-10-17,-0.9209890266603894,-0.9203151353326654
2020-10-18,-0.9192447454648344,-0.9138637425530705
2020-10-19,-0.9120812293054358,-0.9005405682577439
2020-10-20,-0.8991541194840057,-0.8915633725154086
2020-10-21,-0.890545755726074,-0.8448301580148645
2020-10-22,-0.8447712532071425,-0.837506048680985
2020-10-23,-0.8360181028409733,-0.8392753732288536
2020-10-24,-0.8380774131333952,-0.8301835488756478
2020-10-25,-0.8289854882641439,-0.8341436932583945
2020-10-26,-0.8329450850586336,-0.831873654440576
2020-10-27,-0.8306762919876501,-0.8020538185422155
2020-10-28,-0.8008502506907442,-0.8217767801082502
2020-10-29,-0.8205763444397146,-0.8131961822582863
2020-10-30,-0.8119951470363515,-0.8076007065788159
2020-10-31,-0.806397569985572,-0.7955242127350192
2020-11-01,-0.794319106896024,-0.797784544083817
2020-11-02,-0.7965838753218862,-0.8073963970494802
2020-11-03,-0.8061956837246766,-0.7868041391773133
2020-11-04,-0.7855875889973817,-0.7773578161626703
2020-11-05,-0.7761476329412692,-0.7028744182780703
2020-11-06,-0.7016564825531078,-0.7035938272387026
2020-11-07,-0.7023699012089155,-0.7413019625227788
2020-11-08,-0.7400857561854157,-0.7080393953702476
2020-11-09,-0.7068149205130936,-0.7156235944570062
2020-11-10,-0.7144003200973285,-0.7177565718598962
2020-11-11,-0.716535193101902,-0.696617023985587
2020-11-12,-0.6953937825879757,-0.6670014976165622
2020-11-13,-0.6657650998262038,-0.6648658544320241
2020-11-14,-0.6636339999264315,-0.6777250821250385
2020-11-15,-0.6764958098807691,-0.6835220003611286
2020-11-16,-0.6822945185714836,-0.6443513066097891
2020-11-17,-0.6446823485149199,-0.5964880521792634
2020-11-18,-0.5952532669936264,-0.5883193930405893
2020-11-19,-0.5870793133684709,-0.5876455035590433
2020-11-20,-0.5863981421816973,-0.5462239847368587
2020-11-21,-0.5449677409905281,-0.5451466065688699
2020-11-22,-0.5438902428754382,-0.5591678132738768
2020-11-23,-0.5579135151037081,-0.5594707064264272
2020-11-24,-0.5581711930075969,-0.5211848509912063
2020-11-25,-0.5200809454186913,-0.5405168983125346
2020-11-26,-0.5393771064525829,-0.6219718181847208
2020-11-27,-0.6205616441419154,-0.6241463918408754
2020-11-28,-0.6226727717402735,-0.592779296035714
2020-11-29,-0.5914182832737036,-0.5690834144541282
2020-11-30,-0.5677887868377491,-0.4944861927229288
2020-12-01,-0.492810755006043,-0.5368663869831091
2020-12-02,-0.5356729236991011,-0.5163626028830006
2020-12-03,-0.5148513215481232,-0.5037796105260551
2020-12-04,-0.502433983339365,-0.5421833639269981
2020-12-05,-0.540997529194531,-0.5187761915276837
2020-12-06,-0.5175170452441912,-0.5089443864271648
2020-12-07,-0.5077832397861626,-0.5168498876491759
2020-12-08,-0.5155929630278437,-0.561684210554198
2020-12-09,-0.5604446144204699,-0.5496953354204217
2020-12-10,-0.548471697649227,-0.5645763321536079
2020-12-11,-0.563378681329998,-0.5751908711033447
2020-12-12,-0.5743313505630009,-0.5368324862881872
2020-12-13,-0.535414239633932,-0.5193864040362758
2020-12-14,-0.5180161012392277,-0.5140164132460254
2020-12-15,-0.5127394896368689,-0.5052383463630304
2020-12-16,-0.5038840629765557,-0.40771268637831126
2020-12-17,-0.4065438954575806,-0.3307352737196809
2020-12-18,-0.32935079956725977,-0.3135944989131333
2020-12-19,-0.31255323884077585,-0.275899541643997
2020-12-20,-0.27500360170778376,-0.2961171314501812
2020-12-21,-0.2949560817448251,-0.33084240796327646
2020-12-22,-0.3300080241155619,-0.28037030895678217
2020-12-23,-0.27911407238625685,-0.30826967551760065
2020-12-24,-0.3070236782925457,-0.2827951643012613
2020-12-25,-0.2816076418872629,-0.23495524803459858
2020-12-26,-0.23300562493838864,-0.1436758665358674
2020-12-27,-0.1422169759800601,-0.15216089862863344
2020-12-28,-0.15038479202140564,-0.11031245236060905
2020-12-29,-0.10912151421889693,-0.0960131995999233
2020-12-30,-0.09478582891308908,-0.019862380443287798
2020-12-31,-0.01846648347859431,-0.011582060261993031
2021-01-01,-0.010613696534115572,0.007599999118301607
2021-01-02,0.00908814872799919,0.14939896071552436
2021-01-03,0.1509077885820117,0.18312210451998234
2021-01-04,0.18601768584249465,0.14139749135417964
2021-01-05,0.1430585232020141,0.24546397354812424
2021-01-06,0.2479734753037168,0.3913224679155795
2021-01-07,0.39326054816195277,0.5224889845580327
2021-01-08,0.5245162995016763,0.595964163704195
2021-01-09,0.5969921088453657,0.5679937766964483
2021-01-10,0.5694611214288596,0.47023201899368344
2021-01-11,0.47118572699983113,0.32654437624762866
2021-01-12,0.32538812790796307,0.2418859915986352
2021-01-13,0.2428996051993416,0.4166626840941724
2021-01-14,0.41856671175542515,0.5130267674490347
2021-01-15,0.5129223030686003,0.3913741740200003
2021-01-16,0.3926306912004752,0.35803882599869796
2021-01-17,0.3587335201311566,0.3381134662184715
2021-01-18,0.33960015599242016,0.3813156265860875
2021-01-19,0.3833880936794966,0.3524589929247478
2021-01-20,0.3528847046086824,0.3255706114795491
2021-01-21,0.32709015032974487,0.08236179514294924
2021-01-22,0.08333067666379464,0.19464572530950577
2021-01-23,0.19502303053357484,0.1463279802568536
2021-01-24,0.14755767398307307,0.15774849062413718
2021-01-25,0.15896432318575435,0.16171507312105302
2021-01-26,0.16271539305489874,0.17219410988663653
2021-01-27,0.17329749308836143,0.062112517743588884
2021-01-28,0.06393078040190257,0.21835528788370093
2021-01-29,0.2636887083409653,0.2621493523727405
2021-01-30,0.262517335378422,0.25973566313252344
2021-01-31,0.2612266316880332,0.2002390381849975
2021-02-01,0.20165926787402405,0.2220161605531174
2021-02-02,0.22322472505953928,0.32364118913949064
2021-02-03,0.3251027805688656,0.42468356839355836
2021-02-04,0.42629382915599245,0.3965606785564307
2021-02-05,0.39829215949255475,0.45930613686654936
2021-02-06,0.46046306623550837,0.5170793591274286
2021-02-07,0.5177381934207026,0.49840520659775733
2021-02-08,0.49901936772945615,0.8740317468273655
2021-02-09,0.8749876286998448,0.8886921375547254
2021-02-10,0.8896576613991015,0.8081939818053908
2021-02-11,0.8087242615653357,0.9622528229046964
2021-02-12,0.9621539964329093,0.9414200914087594
2021-02-13,0.9422776828047879,0.9208523285490954
2021-02-14,0.922872051423598,1.0038665797921495
2021-02-15,1.004370913896901,0.9640929164106583
2021-02-16,0.9656272651725586,1.0287219254973805
2021-02-17,1.0306820313771525,1.1806169566626579
2021-02-18,1.1818126877192052,1.1564502879824552
2021-02-19,1.157858402421965,1.3732002658035773
2021-02-20,1.3748083063093952,1.3840877204367645
2021-02-21,1.384144476829443,1.4582767254914282
2021-02-22,1.4595719609050661,1.2866301636284905
2021-02-23,1.2881383785520384,1.0093846472082897
2021-02-24,1.0115084207872036,1.0547556472866284
2021-02-25,1.0565327294555318,0.9202515720206892
2021-02-26,0.9262698580672236,0.8814122399579917
2021-02-27,0.8832188329018502,0.8736191039473384
2021-02-28,0.8754524752113506,0.8195037364898587
2021-03-01,0.8221591306768771,1.0509396563039495
2021-03-02,1.0515369374665091,0.9864424273666266
2021-03-03,0.9899095590471818,1.0976546127150923
2021-03-04,1.09842626668403,0.995825576385985
2021-03-05,0.9956388426095546,1.014683416360544
2021-03-06,1.014812855664016,1.0139148664816053
2021-03-07,1.0158147910669542,1.1320830318076707
2021-03-08,1.1320046858597448,1.1856394904788434
2021-03-09,1.1886125268838337,1.3183982332317474
2021-03-10,1.3200306726542002,1.3794023828501867
2021-03-11,1.3787154317931165,1.4719345811280151
2021-03-12,1.474433164247583,1.4475711475835187
2021-03-13,1.449816623595639,1.6490066625159119
2021-03-14,1.6495812928152798,1.5490474959707987
2021-03-15,1.5489353824098278,1.3741822794054361
2021-03-16,1.3724102215138911,1.4204184010752503
2021-03-17,1.4231551607575814,1.5268271496803483
2021-03-18,1.5296504903822759,1.4747055857046185
2021-03-19,1.475938582755191,1.49982610123719
2021-03-20,1.5007597766115512,1.4981260367144065
2021-03-21,1.4996085268746142,1.4574256872746973
2021-03-22,1.4588070770997703,1.303205692130096
2021-03-23,1.303939738994882,1.3140114631897626
2021-03-24,1.3141824608284942,1.212820806118737
2021-03-25,1.211989074373917,1.1577051166722303
2021-03-26,1.1582206204828784,1.3345293306646158
2021-03-27,1.336183585848386,1.3775976989721548
2021-03-28,1.3793213421161226,1.3764251574291035
2021-03-29,1.3779282112073976,1.4691058347149575
2021-03-30,1.4707711396517464,1.5292374186724131
2021-03-31,1.5315668251567647,1.5292961664642064
2021-04-01,1.5313754532812487,1.538411328981275
2021-04-02,1.5402524117929608,1.5532706976746744
2021-04-03,1.5556313857303277,1.461570223271069
2021-04-04,1.463286305887479,1.5210410957619185
2021-04-05,1.522839985908076,1.5364577637130823
2021-04-06,1.544015857445853,1.491879255250749
2021-04-07,1.4932511974410685,1.3814824973000162
2021-04-08,1.3857593656843497,1.4986569799422913
2021-04-09,1.5004661787499551,1.4945907072712878
2021-04-10,1.4967166181227314,1.5743321834146828
2021-04-11,1.578752569487467,1.595538325532429
2021-04-12,1.5957379805249856,1.5794939414497757
2021-04-13,1.5810083830779342,1.7654268798450607
2021-04-14,1.7682018720290569,1.7451462166391258
2021-04-15,1.745094170833074,1.755669515439622
2021-04-16,1.7545373969133475,1.6659879934012398
2021-04-17,1.6654887026570684,1.6202017349589928
2021-04-18,1.6228320927135789,1.3900964928672324
2021-04-19,1.3904818842696387,1.364760300509995
2021-04-20,1.3642196662276105,1.4033254091473017
2021-04-21,1.4048826682102828,1.2711153144362475
2021-04-22,1.270220054775411,1.1606982361876683
2021-04-23,1.1611465374860361,1.1262609646881074
2021-04-24,1.1304133411787978,1.0725524055696891
2021-04-25,1.0742411679890853,1.0186466792048414
2021-04-26,1.0240115845531728,1.2770725819533624
2021-04-27,1.2791424917769931,1.3291627601225178
2021-04-28,1.3309841468162273,1.3184284118919152
2021-04-29,1.3217862228560948,1.2530380958046945
2021-04-30,1.255360863755455,1.4691046275685509
2021-05-01,1.4689439507666935,1.4731155726959133
2021-05-02,1.474672429400042,1.4114655997498842
2021-05-03,1.4125659169790286,1.4407829609564515
2021-05-04,1.4431612691908635,1.2416261360577916
2021-05-05,1.2390562214401974,1.4523053745995682
2021-05-06,1.4548619187196532,1.3993844785115284
2021-05-07,1.4019372316782872,1.4488233607894128
2021-05-08,1.4503005871714707,1.5233702847536659
2021-05-09,1.5288423416419263,1.493937238683122
2021-05-10,1.4965669013242204,1.3717408257978647
2021-05-11,1.3727428584331636,1.4152510096902595
2021-05-12,1.4174216513178313,1.0261808823112555
2021-05-13,1.0578902422549334,1.0553149584550707
2021-05-14,1.055188095520518,1.0637794690589226
2021-05-15,1.0640753168772892,0.9030662333926271
2021-05-16,0.90237553998229,0.8874021004280878
2021-05-17,0.8868828698202473,0.7370825965146349
2021-05-18,0.7360538606300333,0.7047318775790725
2021-05-19,0.7080767413018353,0.40049436631376367
2021-05-20,0.389128646248209,0.5951982293091373
2021-05-21,0.5871170383435808,0.4160617263746985
2021-05-22,0.420932398157703,0.42800784840657047
2021-05-23,0.42919640321744673,0.2855426425883776
2021-05-24,0.2833517157776599,0.48823499812122384
2021-05-25,0.4943290463051372,0.47258997830812405
2021-05-26,0.4735602676213758,0.5185311538725654
2021-05-27,0.5211742341929803,0.4743795728560719
2021-05-28,0.479456573956281,0.33328890441298636
2021-05-29,0.33403226069941,0.27758432871107275
2021-05-30,0.2785629917801261,0.3322857657490102
2021-05-31,0.332715396815733,0.4175123139734286
2021-06-01,0.41695343275856717,0.38414075155992494
2021-06-02,0.38635989163703666,0.4299932018634732
2021-06-03,0.4326974420084327,0.5141309040290389
2021-06-04,0.5173411621794901,0.394930024952033
2021-06-05,0.3956447479317885,0.32578729425955355
2021-06-06,0.3265343468384985,0.34177554603429466
2021-06-07,0.3418167292929553,0.22322813554545445
2021-06-08,0.22612609172745718,0.2186918805401053
2021-06-09,0.21723746174489358,0.4181440539262736
2021-06-10,0.42188462919339365,0.3850509399505844
2021-06-11,0.3862109797675499,0.4175917844452037
2021-06-12,0.419341254709012,0.3258160645822468
2021-06-13,0.3274193663006641,0.5084186872324863
2021-06-14,0.5057236215724547,0.5661359783765214
2021-06-15,0.5783706795660538,0.5758082389602869
2021-06-16,0.5650551411823579,0.46974895923993154
2021-06-17,0.4709225152089006,0.45462924930481846
2021-06-18,0.45845859173286374,0.33790583703651733
2021-06-19,0.3428090055476025,0.3290791825106523
2021-06-20,0.32779808540657485,0.3333245152319843
2021-06-21,0.3318164923278991,0.126192174619724
2021-06-22,0.12478784174502015,0.16888803766525895
2021-06-23,0.17080855192924485,0.23158842917619377
2021-06-24,0.23093151800224423,0.2799726678767489
2021-06-25,0.28122630068912136,0.12418790920244949
2021-06-26,0.12336019950438043,0.15243825358101898
2021-06-27,0.1590531672268062,0.2793137671297529
2021-06-28,0.2822574147691887,0.26822431666450963
2021-06-29,0.27177079944122795,0.3420535920899736
2021-06-30,0.3455835958942006,0.2994620466130852
2021-07-01,0.30064138998634615,0.22381581465445455
2021-07-02,0.22406969930274825,0.24055129005494927
2021-07-03,0.23977265717237692,0.2802873307067647
2021-07-04,0.2815591388406497,0.3121809435363195
2021-07-05,0.3134357368268387,0.23277183503690535
2021-07-06,0.23302855934267788,0.25796759602882857
2021-07-07,0.2588981732531269,0.2384025694510051
2021-07-08,0.24158515610273734,0.18803297729354726
2021-07-09,0.18863068668747413,0.2354504929133953
2021-07-10,0.2375482358138553,0.22115828184008202
2021-07-11,0.22198211587834957,0.2582247182134578
2021-07-12,0.26035791203860875,0.20237588851594235
2021-07-13,0.202220303403928,0.17900181204727875
2021-07-14,0.18153050838067142,0.18519899991272726
2021-07-15,0.1868896252080161,0.1315505969235767
2021-07-16,0.1360786817843371,0.11305047466753945
2021-07-17,0.11319334223130396,0.11879478143940386
2021-07-18,0.12022912621616648,0.1323787999541138
2021-07-19,0.133938777973362,0.08195659633243017
2021-07-20,0.08439499406611242,0.029911686153526348
2021-07-21,0.030715887296765935,0.14854530701491245
2021-07-22,0.15139537433845263,0.15897052516986349
2021-07-23,0.16000288285929606,0.2243016910831554
2021-07-24,0.2263430200994932,0.260916252318286
2021-07-25,0.2622267560006668,0.3153951720352532
2021-07-26,0.3185711840015692,0.41775334087263505
2021-07-27,0.41603863092250426,0.5243379304709771
2021-07-28,0.530771402949142,0.5546725137162657
2021-07-29,0.5561306918582151,0.555317129897449
2021-07-30,0.5577807963579325,0.6700250100486795
2021-07-31,0.6695085671047798,0.6386404106206209
2021-08-01,0.6316209603977297,0.55359030696265
2021-08-02,0.5515874712130782,0.5137796244246863
2021-08-03,0.5140399470187748,0.4597527810370321
2021-08-04,0.4643239083003352,0.5418785725247476
2021-08-05,0.5432035317287209,0.5996697007906597
2021-08-06,0.6009704705477333,0.6999469504139411
2021-08-07,0.702297753372215,0.7895294864469732
2021-08-08,0.7920191670605128,0.7505050586019134
2021-08-09,0.7517077178291826,0.8827328581269327
2021-08-10,0.8799256670313774,0.8425399125601775
2021-08-11,0.8448361948448849,0.8429831364825079
2021-08-12,0.8436603947727082,0.7829620064212663
2021-08-13,0.7850776603876158,0.9562776493825486
2021-08-14,0.9587360665636774,0.920410915346375
2021-08-15,0.9219530237101577,0.9178386875447433
2021-08-16,0.9180014258978465,0.8641438094189344
2021-08-17,0.8621842264078294,0.7967174397257292
2021-08-18,0.7978049968868393,0.8021681081341613
2021-08-19,0.800645188948914,0.900871641225228
2021-08-20,0.9027095855273548,1.0358968013567302
2021-08-21,1.036853422206096,1.0135599654380325
2021-08-22,1.0132609525052572,1.0349942582266467
2021-08-23,1.0350298555016522,1.0465569100833203
2021-08-24,1.048973640988777,0.9517862599853155
2021-08-25,0.9544381480386815,1.0164080261935975
2021-08-26,1.0201400771787745,0.9124417371514097
2021-08-27,0.9115410655491964,1.021449270779087
2021-08-28,1.0237433419558406,1.0134008233034144
2021-08-29,1.015432047315922,1.0096630956461041
2021-08-30,1.0114963468518396,0.9182497208962281
2021-08-31,0.9182270072568932,0.9240029806706089
2021-09-01,0.9221130033537279,1.0105487387264938
2021-09-02,1.0101052282656755,1.0353069091459846
2021-09-03,1.0348533748130848,1.071239432661324
2021-09-04,1.0719998431210545,1.0670804109080718
2021-09-05,1.06831829899638,1.160241733654864
2021-09-06,1.1626505473678517,1.2055724955196458
2021-09-07,1.2085753703820623,0.9056899661076118
2021-09-08,0.9081001952027733,0.8686199082950159
2021-09-09,0.8538534122390729,0.8840729918294488
2021-09-10,0.8858920021913925,0.806428731376645
2021-09-11,0.8072369539607733,0.822783955659026
2021-09-12,0.8245867966140225,0.8671715337980314
2021-09-13,0.8684051203717644,0.8105060695563765
2021-09-14,0.8118842116822947,0.9201815575291
2021-09-15,0.9220216439094753,0.9760054395342102
2021-09-16,0.9766747147981673,0.9557646121596968
2021-09-17,0.9566917480743323,0.9291963257033441
2021-09-18,0.9310640153356711,0.9812597454604841
2021-09-19,0.9823387991095756,0.9288202995976538
2021-09-20,0.9304395916451073,0.7013530747866906
2021-09-21,0.7115415582867299,0.5906110729636386
2021-09-22,0.5912899916375615,0.7389880771176269
2021-09-23,0.7397752487414084,0.8070049425947813
2021-09-24,0.8084970703482405,0.7011444396493975
2021-09-25,0.7027147066067777,0.694801287664271
2021-09-26,0.696570884596915,0.7201388883589827
2021-09-27,0.7229753738439797,0.6700344660288655
2021-09-28,0.6697452162379101,0.6081674079206962
2021-09-29,0.6112280835682943,0.6354557572086517
2021-09-30,0.6362792858933347,0.7501330563175789
2021-10-01,0.7529861463519515,0.9729457257753353
2021-10-02,0.9755703521768929,0.9520628977035199
2021-10-03,0.9520050488306225,0.9772212371568351
2021-10-04,0.979250487675775,1.0242426075642144
2021-10-05,1.0290172369227426,1.1479527820434865
2021-10-06,1.1481056811318662,1.3460734729430535
2021-10-07,1.3465412113002102,1.2659593909421205
2021-10-08,1.267388716932603,1.2742961452179289
2021-10-09,1.2739639808994652,1.325820372913405
2021-10-10,1.3266663062978812,1.3156922133700386
2021-10-11,1.315400117209932,1.4554359076143033
2021-10-12,1.4592676977338987,1.3810766949162936
2021-10-13,1.3825831157546495,1.451125388987009
2021-10-14,1.4513343172708668,1.44702692574516
2021-10-15,1.4499470220975677,1.6670778454154314
2021-10-16,1.6695896148033786,1.6309332665146465
2021-10-17,1.632401893882916,1.665000547640551
2021-10-18,1.6664614593828775,1.6893346072891506
2021-10-19,1.6919286087812007,1.8044951673428975
2021-10-20,1.8073964822392368,1.8936421247141753
2021-10-21,1.895881927410795,1.6988163399317238
2021-10-22,1.7019600367459466,1.620636710047544
2021-10-23,1.6224582031818136,1.656759761504076
2021-10-24,1.657164931617274,1.6329242533214472
2021-10-25,1.6327250728861533,1.7415475120096549
2021-10-26,1.7429081848354604,1.6037187543485683
2021-10-27,1.60480751830575,1.5068170884605845
2021-10-28,1.5078930576244765,1.6170247268075995
2021-10-29,1.6188645975530385,1.6997327652454846
2021-10-30,1.7020359013064823,1.6822657591225236
2021-10-31,1.6820028277508876,1.6529143966255004
2021-11-01,1.6546976229256842,1.6367134858921106
2021-11-02,1.6362965429667613,1.7511572021713393
2021-11-03,1.7543226820961282,1.737953635965811
2021-11-04,1.738222491753031,1.6597786334761904
2021-11-05,1.66189066991866,1.642959462591497
2021-11-06,1.6417376619384518,1.6636543782060011
2021-11-07,1.6667765890958723,1.756337872166804
2021-11-08,1.758945188250154,1.9747104559496125
2021-11-09,1.9756020979727564,1.944065032504596
2021-11-10,1.9448783595815529,1.8422605414857587
2021-11-11,1.843163905896406,1.8399289382011978
2021-11-12,1.8372442566197975,1.7990330310436016
2021-11-13,1.8008815879491937,1.8151842475832487
2021-11-14,1.816194557706572,1.8665507414815814
2021-11-15,1.871105809579793,1.7682294714193063
2021-11-16,1.7783731564117666,1.5932865951017787
2021-11-17,1.5938667217758549,1.6039360407017762
2021-11-18,1.6052266850951296,1.4274866456686741
2021-11-19,1.4267767376699492,1.4881306632757783
2021-11-20,1.4895716656389546,1.56938569982212
2021-11-21,1.5727910639015972,1.5195949343666797
2021-11-22,1.520056742574467,1.3938617837008291
2021-11-23,1.3963015211149838,1.4597770072839011
2021-11-24,1.4612778067397132,1.3934052811680249
2021-11-25,1.4406492869384278,1.444614242460282
2021-11-26,1.5331126913478417,1.253792964691024
2021-11-27,1.2640033866888534,1.3179326771008928
2021-11-28,1.3194646063178948,1.443263646822241
2021-11-29,1.4471653886220073,1.4720090218230957
2021-11-30,1.4748913700946387,1.4307463433489274
2021-12-01,1.4273864714058204,1.4423041666199743
2021-12-02,1.4433256759440671,1.4035718682053384
2021-12-03,1.4068420666875694,1.2552598487662445
2021-12-04,1.2635628892803312,1.0287647791948187
2021-12-05,1.0303854150317155,1.0374250487076255
2021-12-06,1.0413046797102121,1.0999405456272657
2021-12-07,1.1014926438019197,1.1059903610355617
2021-12-08,1.1059137164676263,1.0959320147927167
